model,epoch,dataset,population,system,scope,scope_value,window,metric,n_records,n_scenes,n_groups,group_macro,record_median,record_p90
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,top3_recall,403,403,403,0.272125723738627,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,top5_recall,403,403,403,0.29875930521091815,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,true_spatial_rms,494,494,494,0.02163240489123526,0.00889095687122933,0.0458627751807873
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,predicted_spatial_rms,494,494,494,0.24437051420307995,0.19286152933292836,0.6087060463664087
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,amplitude_mae,494,494,494,0.11197075582003614,0.0636560686205625,0.2993106015918989
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,rank_spearman,494,494,494,0.16865351357673533,0.23649402035949812,0.5539976880634758
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,top1_recall,494,494,494,0.291497975708502,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,top3_recall,494,494,494,0.38731443994601883,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,top5_recall,494,494,494,0.37611336032388665,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,true_spatial_rms,494,494,494,0.02094076820542213,0.010471125848446516,0.04312100662635505
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,predicted_spatial_rms,494,494,494,0.04438921465591606,0.04635679144854145,0.06214473047786864
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,amplitude_mae,494,494,494,0.03587997496464817,0.034589233790503236,0.05215517794439063
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,rank_spearman,494,494,494,0.125607885800227,0.1462619908299474,0.5103562535664125
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,top1_recall,494,494,494,0.030364372469635626,0.0,0.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,top3_recall,494,494,494,0.10796221322537111,0.0,0.3333333333333333
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,top5_recall,494,494,494,0.17611336032388664,0.0,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,true_spatial_rms,494,494,494,0.02360747442009531,0.006699586455724793,0.050462301668568854
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,predicted_spatial_rms,494,494,494,0.17529563146068702,0.12019997938660443,0.44121751592385083
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,amplitude_mae,494,494,494,0.07732117779050544,0.043681236151045535,0.17495688453763525
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,rank_spearman,494,494,494,0.14852430103702138,0.1405807094828827,0.597337877973452
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,top1_recall,494,494,494,0.2651821862348178,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,top3_recall,494,494,494,0.4244264507422402,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,top5_recall,494,494,494,0.42672064777327934,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,true_spatial_rms,494,494,494,0.018018600361419307,0.005036720662402896,0.04716914582229641
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,predicted_spatial_rms,494,494,494,0.275910480008714,0.21829348075441357,0.6891883544230091
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,amplitude_mae,494,494,494,0.1256955418394338,0.07049952633601812,0.34688794563645753
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,rank_spearman,494,494,494,0.20551894910364843,0.2507330091692361,0.5773472435314192
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,top1_recall,494,494,494,0.31983805668016196,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,top3_recall,494,494,494,0.43657219973009437,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,top5_recall,494,494,494,0.4364372469635628,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,true_spatial_rms,38,38,38,0.06143704171975927,0.041787216564962495,0.1550865072979518
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,predicted_spatial_rms,38,38,38,0.10125782693316403,0.03888925402790175,0.22278814897936638
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,amplitude_mae,38,38,38,0.049689116661039825,0.023725419814094966,0.09552472174654004
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,rank_spearman,38,38,38,0.15097430571445472,0.006650246305418718,0.5362443083665236
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,top1_recall,38,38,38,0.3157894736842105,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,top3_recall,38,38,38,0.4298245614035087,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,full,top5_recall,38,38,38,0.4947368421052629,0.4,0.8
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,true_spatial_rms,38,38,38,0.0026034957019851813,0.0009585299929099301,0.006944791101393913
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,predicted_spatial_rms,38,38,38,0.019074608563390053,0.015247353202061028,0.029099377936972454
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,amplitude_mae,38,38,38,0.015925658061184535,0.011646739142326331,0.027400172146881577
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,rank_spearman,38,38,38,0.24350327474791447,0.27266009852216744,0.4245929961021894
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,top1_recall,38,38,38,0.10526315789473684,0.0,0.30000000000000426
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,top3_recall,38,38,38,0.3771929824561404,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,top5_recall,38,38,38,0.41052631578947363,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,true_spatial_rms,38,38,38,0.05290779515961182,0.04544236700865448,0.1152031916385328
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,predicted_spatial_rms,38,38,38,0.026104430018646457,0.013430253582848784,0.06479817303453923
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,amplitude_mae,38,38,38,0.01988671287170896,0.01630258557598671,0.04304504685732888
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,rank_spearman,38,38,38,0.17669956215214325,0.16059113300492606,0.45887791145596657
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,top1_recall,38,38,38,0.02631578947368421,0.0,0.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,top3_recall,38,38,38,0.32456140350877183,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,top5_recall,38,38,38,0.368421052631579,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,true_spatial_rms,38,38,38,0.06632664623797664,0.03984120939139564,0.17531979589331553
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,predicted_spatial_rms,38,38,38,0.12194551633630936,0.046032305654176736,0.2712199246197501
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,amplitude_mae,38,38,38,0.05840254072022328,0.027198385084652953,0.11325355909505694
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,rank_spearman,38,38,38,0.06289178336327175,0.018118582375330056,0.3051111359734986
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,top1_recall,38,38,38,0.3157894736842105,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,top3_recall,38,38,38,0.4736842105263156,0.3333333333333333,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,top5_recall,38,38,38,0.5052631578947366,0.4,0.8
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,true_spatial_rms,341,341,279,0.03186061325986458,0.02600143480577264,0.06050192291387722
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,predicted_spatial_rms,341,341,279,0.17934333801169328,0.11575820271986603,0.46602691358565457
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,amplitude_mae,341,341,279,0.07135912737722781,0.03903173742354883,0.17756651912174237
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,rank_spearman,341,341,279,0.2132755236679875,0.20541871921182261,0.5013261196572651
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,top1_recall,341,341,279,0.22580645161290322,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,top3_recall,341,341,279,0.3643966547192353,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,full,top5_recall,341,341,279,0.37992831541218636,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,true_spatial_rms,341,341,279,0.05390312175677249,0.05066786936666391,0.08770200021324605
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,predicted_spatial_rms,341,341,279,0.07791266412771479,0.0751144349178669,0.10429956954772275
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,amplitude_mae,341,341,279,0.043456907999096864,0.041518614336146405,0.06436904598026615
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,rank_spearman,341,341,279,0.1355490898395397,0.11306811269407313,0.4650184938553781
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,top1_recall,341,341,279,0.20430107526881722,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,top3_recall,341,341,279,0.2126642771804062,0.3333333333333333,0.3333333333333333
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,0_2,top5_recall,341,341,279,0.24014336917562723,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,true_spatial_rms,341,341,279,0.03735753939129144,0.03359500074761824,0.06506349690250851
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,predicted_spatial_rms,341,341,279,0.18289432177914508,0.14317482680201668,0.4648942957126081
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,amplitude_mae,341,341,279,0.0698950733596313,0.043507364085013385,0.18307087273093092
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,rank_spearman,341,341,279,0.21770197313824394,0.1916971916971917,0.5240340116731519
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,top1_recall,341,341,279,0.24731182795698925,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,top3_recall,341,341,279,0.40860215053763443,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,2_10,top5_recall,341,341,279,0.3885304659498208,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,true_spatial_rms,341,341,279,0.021606070937319255,0.013563971272504286,0.05488963141112247
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,predicted_spatial_rms,341,341,279,0.1816155177015832,0.10399167628045283,0.4907824775036971
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,amplitude_mae,341,341,279,0.07498991960813287,0.03441399615013843,0.1893751395190124
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,rank_spearman,341,341,279,0.3409421486204521,0.31184920006567,0.6469987074766244
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,top1_recall,341,341,279,0.23655913978494625,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,top3_recall,341,341,279,0.41696535244922334,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,generator_trip,10_30,top5_recall,341,341,279,0.4322580645161291,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,true_spatial_rms,126,126,86,0.026735104214600684,0.021675878781588834,0.04085341254041226
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,predicted_spatial_rms,126,126,86,0.16239697325660857,0.030076263982570163,0.7156476451455063
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,amplitude_mae,126,126,86,0.08939001608932451,0.03600648487570561,0.4024652616133344
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,rank_spearman,126,126,86,-0.042680129798830534,0.06798029556650244,0.59787590825794
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,top1_recall,126,126,86,0.12790697674418605,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,top3_recall,126,126,86,0.21705426356589144,0.0,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,full,top5_recall,126,126,86,0.22558139534883723,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,true_spatial_rms,126,126,86,0.042931545752947886,0.03713672362177051,0.08278719493087083
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,predicted_spatial_rms,126,126,86,0.06522796132142249,0.061096116699457775,0.11205097258027222
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,amplitude_mae,126,126,86,0.04812287541953955,0.04073785830753042,0.0731719429071199
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,rank_spearman,126,126,86,-0.020668372247801298,-0.07839979474119185,0.6335616494092309
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,top1_recall,126,126,86,0.03488372093023256,0.0,0.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,top3_recall,126,126,86,0.13953488372093026,0.0,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,0_2,top5_recall,126,126,86,0.2197674418604651,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,true_spatial_rms,126,126,86,0.029016710056752024,0.026694199063847474,0.049310835627560515
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,predicted_spatial_rms,126,126,86,0.15149859897652823,0.027920284320322716,0.6482426199514935
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,amplitude_mae,126,126,86,0.07433503325991057,0.01557676754214676,0.35520399053496443
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,rank_spearman,126,126,86,0.24257195231455933,0.2601371986317186,0.6231307038139149
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,top1_recall,126,126,86,0.20930232558139536,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,top3_recall,126,126,86,0.31395348837209297,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,2_10,top5_recall,126,126,86,0.327906976744186,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,true_spatial_rms,126,126,86,0.018150974122665555,0.007739076298247197,0.030204797353517485
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,predicted_spatial_rms,126,126,86,0.16952094763178635,0.02759066401952328,0.7738819927282556
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,amplitude_mae,126,126,86,0.08787873063308842,0.01776506916885525,0.45734003225741493
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,rank_spearman,126,126,86,0.29787159750676157,0.3437328954570334,0.5784512504282542
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,top1_recall,126,126,86,0.1744186046511628,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,top3_recall,126,126,86,0.2945736434108527,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,ibr_or_substitute_trip,10_30,top5_recall,126,126,86,0.3767441860465116,0.4,0.6
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,true_spatial_rms,198,198,187,0.5366080033147028,0.39968107910195416,1.1401088928165664
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,predicted_spatial_rms,198,198,187,0.2360858102751428,0.1885524479348378,0.5960886945612744
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,amplitude_mae,198,198,187,0.2549347915887147,0.17598531146033133,0.4918674943486562
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,rank_spearman,198,198,187,0.1900074764086295,0.21123228737293437,0.5723474791046439
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,top1_recall,198,198,187,0.08021390374331551,0.0,0.0
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,top3_recall,198,198,187,0.29233511586452765,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,full,top5_recall,198,198,187,0.3582887700534759,0.4,0.6
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,true_spatial_rms,61,61,61,0.4932677673371401,0.34515371538105105,1.1637411928937405
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,predicted_spatial_rms,61,61,61,0.19164094186709163,0.029331609913922953,0.5350248318012879
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,amplitude_mae,61,61,61,0.26584199855495666,0.1388578569993791,0.6354552301732054
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,rank_spearman,61,61,61,0.16034455236897488,0.19556650246305415,0.5331285980691362
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,top1_recall,61,61,61,0.03278688524590164,0.0,0.0
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,top3_recall,61,61,61,0.14754098360655737,0.0,0.3333333333333333
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,full,top5_recall,61,61,61,0.2950819672131148,0.2,0.6
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,true_spatial_rms,198,198,187,0.16631471289096186,0.09533714438939533,0.28200253087863114
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,predicted_spatial_rms,198,198,187,0.07905018528487968,0.06157091836933708,0.1386136755804354
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,amplitude_mae,198,198,187,0.0955240350606661,0.051118273372423945,0.1302226319420326
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,rank_spearman,198,198,187,0.10012523928485453,0.11281469143147027,0.49285153602253456
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,top1_recall,198,198,187,0.0427807486631016,0.0,0.0
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,top3_recall,198,198,187,0.1497326203208556,0.0,0.6666666666666666
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,top5_recall,198,198,187,0.22245989304812835,0.2,0.6
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,0_2,true_spatial_rms,61,61,61,0.25973824130393736,0.12026322126812931,0.47111181131927987
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,0_2,predicted_spatial_rms,61,61,61,0.11072032086203838,0.06389419629643364,0.2303136361642995
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,0_2,amplitude_mae,61,61,61,0.1592103736625531,0.08483662452700481,0.3204965973578013
