model,reference,dataset,population,system,scope,scope_value,window,metric,n_paired_records,model_records,reference_records,n_paired_scenes,n_groups,group_mean_difference,group_median_difference,group_win_rate,ci95_low,ci95_high
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,differential_rmse,22696,22696,22696,474,180,0.013901028977963456,0.004064463785301226,0.005555555555555556,0.0094278865420718,0.018946904477030572
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,nadir_error,22696,22696,22696,474,180,0.013932570479179921,0.014219519171051732,0.0,0.012855007336531967,0.01499594378260814
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,max_abs_rocof_error,22675,22675,22675,474,180,0.02693342032895359,0.020825608604048543,0.2388888888888889,0.019485961352889086,0.034389284606887865
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,full,trajectory_rmse,1264,1264,1264,332,131,0.08536934498885881,0.016188944285991783,0.03816793893129771,0.05225172800924383,0.1193735680305694
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,full,differential_rmse,1264,1264,1264,332,131,0.07578675633582055,0.010488757935627742,0.022900763358778626,0.04478598973689315,0.10739342524508458
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,full,nadir_error,1264,1264,1264,332,131,0.01706218235267265,0.01760214939713478,0.21374045801526717,0.014113310740463904,0.020018153965420376
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,full,max_abs_rocof_error,1249,1249,1249,332,131,0.053873262579089774,0.04675234182101738,0.16793893129770993,0.03580534790645156,0.07163325393319812
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,full,trajectory_rmse,22109,22109,22109,500,197,0.004939615740893609,0.0038938264666100284,0.04568527918781726,0.004382915839849794,0.0055306739328300535
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,full,differential_rmse,22109,22109,22109,500,197,0.010716020496953912,0.003972797120932554,0.06091370558375635,0.007353935968764798,0.01434146799296192
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,full,nadir_error,22109,22109,22109,500,197,0.013052166878413644,0.014266351075923962,0.04568527918781726,0.011793695782841384,0.014316869542336292
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,full,max_abs_rocof_error,22088,22088,22088,500,197,0.014552215367461504,0.009849500408976619,0.4213197969543147,0.007324205392079464,0.02186913651838698
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,SG_GFM,full,pair_rmse,332,332,332,332,131,0.09036307472941864,0.009957960297327399,0.061068702290076333,0.055621879469327985,0.12611688802870033
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,ALL,full,pair_rmse,500,500,500,500,197,0.029809980150757517,0.006309524723030339,0.030456852791878174,0.020716612169845595,0.03976603976298993
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,full,spread_mae,500,500,500,500,197,0.07978007778862667,0.02057674089869786,0.09137055837563451,0.04522334809605172,0.12281424382174894
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,full,spread_mae,112,112,112,112,27,0.16326009949685094,0.005072414762652048,0.07407407407407407,-0.039650454983053154,0.4472732616925524
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,spread_mae,474,474,474,474,180,0.06264765404376389,0.021520276933375878,0.011111111111111112,0.03868637690585924,0.08710642045037718
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,0_2,trajectory_rmse,23944,23944,23944,500,197,0.006821718500324059,0.006845138319650963,0.0,0.00638118837770025,0.007279109733500411
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,0_2,differential_rmse,23944,23944,23944,500,197,0.007377216936300141,0.007830981615504717,0.01015228426395939,0.007044383332010346,0.007713790616303416
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,0_2,nadir_error,23944,23944,23944,500,197,0.01054679500311725,0.011022674246781668,0.10152284263959391,0.009216838383849638,0.011896240541582975
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,0_2,max_abs_rocof_error,23908,23908,23908,500,197,0.007432925294970816,0.005107588907262563,0.38578680203045684,-0.0003872757907421765,0.015369504740175156
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,0_2,trajectory_rmse,5376,5376,5376,112,27,0.0031054233997992184,0.003510666747469396,0.037037037037037035,0.002377445495487328,0.003801740671351421
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,0_2,differential_rmse,5376,5376,5376,112,27,0.004222477952916091,0.004319141970159827,0.037037037037037035,0.0034091521257600794,0.005037700889527779
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,0_2,nadir_error,5376,5376,5376,112,27,0.008329269707460401,0.011047210483714784,0.18518518518518517,0.005824445176688577,0.010739324309330753
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,0_2,max_abs_rocof_error,5376,5376,5376,112,27,0.023676516008109744,0.029482134824283232,0.25925925925925924,0.008738958412724549,0.03816974335435428
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,trajectory_rmse,22696,22696,22696,474,180,0.006604635378352978,0.0068365022468770634,0.0,0.006215267014359525,0.006976231471860772
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,differential_rmse,22696,22696,22696,474,180,0.007221270704635812,0.007830210684111851,0.005555555555555556,0.006953206546320231,0.007476626688703126
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,nadir_error,22696,22696,22696,474,180,0.011134330274063776,0.012778767249680339,0.10555555555555556,0.009678337439443952,0.012526644513276088
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,max_abs_rocof_error,22675,22675,22675,474,180,0.010442114131170816,0.00599847436427667,0.34444444444444444,0.001984717742084794,0.01900680855059266
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,0_2,trajectory_rmse,1264,1264,1264,332,131,0.015228150530392672,0.012031528041555689,0.04580152671755725,0.013292391684313868,0.017290349362526613
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,0_2,differential_rmse,1264,1264,1264,332,131,0.01420581623260163,0.011766569840132734,0.030534351145038167,0.012752521422871923,0.01576419751169767
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,0_2,nadir_error,1264,1264,1264,332,131,0.019702763094247004,0.017650019377470016,0.04580152671755725,0.017216335975484137,0.0222101757718343
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,0_2,max_abs_rocof_error,1249,1249,1249,332,131,0.006599865384957954,0.020671379819094175,0.3893129770992366,-0.0030441487750619335,0.015948587118706694
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,0_2,trajectory_rmse,22109,22109,22109,500,197,0.00598183639741915,0.006631913296959333,0.1065989847715736,0.005507478557660994,0.006453961824679547
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,0_2,differential_rmse,22109,22109,22109,500,197,0.0068158484777719585,0.007722930360107986,0.005076142131979695,0.006511932081432643,0.007105279392726608
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,0_2,nadir_error,22109,22109,22109,500,197,0.009787954868825971,0.011053184537511123,0.14720812182741116,0.008333621913405512,0.011249101441855813
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,0_2,max_abs_rocof_error,22088,22088,22088,500,197,0.0017157588725869681,-0.0017845673021774449,0.5279187817258884,-0.006556794910747503,0.010017340511094363
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,SG_GFM,0_2,pair_rmse,332,332,332,332,131,0.018930889033037374,0.014353656964863688,0.030534351145038167,0.01644648685258827,0.021720737139618945
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,ALL,0_2,pair_rmse,500,500,500,500,197,0.012184216109708206,0.011321277215738276,0.02030456852791878,0.011140572582658919,0.01327496725435472
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,0_2,spread_mae,500,500,500,500,197,0.02625602911929358,0.035856979006236175,0.233502538071066,0.02241954799743047,0.03016217591460983
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,0_2,spread_mae,112,112,112,112,27,0.019647436364563762,0.016657751830723124,0.18518518518518517,0.011604707969033914,0.02852196150031665
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,spread_mae,474,474,474,474,180,0.030516315601894533,0.0362162846108335,0.16666666666666666,0.026936230437533508,0.03398491286409587
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,2_10,trajectory_rmse,23908,23908,23908,500,197,0.005188387779737639,0.003003501070708831,0.14720812182741116,0.003954839996071845,0.006524074946482991
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,2_10,differential_rmse,23908,23908,23908,500,197,0.0045706142772394326,0.0035362272293529688,0.06598984771573604,0.002852759843046251,0.006583460208272385
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,2_10,nadir_error,23908,23908,23908,500,197,0.0074924292920378254,0.005158034298801795,0.27411167512690354,0.006203031416384667,0.008823539396382083
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,2_10,max_abs_rocof_error,23908,23908,23908,500,197,0.00800348710169554,0.006446068317639887,0.233502538071066,0.006478490368776268,0.00956499841169758
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,2_10,trajectory_rmse,5376,5376,5376,112,27,0.0032297401578016,-0.00025823616173289244,0.6666666666666666,-0.0005913699575162321,0.009119685830593697
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,2_10,differential_rmse,5376,5376,5376,112,27,0.007182212358348745,0.0008785323961598554,0.07407407407407407,0.0006645811357686093,0.01751261159852889
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,2_10,nadir_error,5376,5376,5376,112,27,0.0007143883178346955,0.0001836101616087641,0.48148148148148145,-8.86784848385086e-05,0.001554851793025434
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,2_10,max_abs_rocof_error,5376,5376,5376,112,27,0.002955715854825877,0.0005939297134225557,0.25925925925925924,-0.00020897783593754418,0.007316269909818543
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,trajectory_rmse,22675,22675,22675,474,180,0.003644691403389577,0.0028238297412267604,0.15555555555555556,0.0026365573727390175,0.004733122255526757
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,differential_rmse,22675,22675,22675,474,180,0.0029776263027578125,0.002492264328036941,0.06666666666666667,0.001609932918319097,0.004587436895783552
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,nadir_error,22675,22675,22675,474,180,0.006501412123864192,0.0036109389795765698,0.29444444444444445,0.005272141436094344,0.007760826461357859
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,max_abs_rocof_error,22675,22675,22675,474,180,0.008586301035963353,0.009088459322619105,0.18888888888888888,0.007043944928180139,0.010094645175734059
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,2_10,trajectory_rmse,1249,1249,1249,332,131,0.03225343432702472,0.009996282021005574,0.1297709923664122,0.021333561683521164,0.04391735273137477
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,2_10,differential_rmse,1249,1249,1249,332,131,0.028431697318902677,0.006188161088896961,0.11450381679389313,0.017675668212887616,0.03994101228192939
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,2_10,nadir_error,1249,1249,1249,332,131,0.018580916389054344,0.011616289615631104,0.22900763358778625,0.014558340781723461,0.022737036711166732
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,2_10,max_abs_rocof_error,1249,1249,1249,332,131,0.018845932676844736,0.01069568597157455,0.26717557251908397,0.003475043578107472,0.03553088713936349
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,2_10,trajectory_rmse,22088,22088,22088,500,197,0.003277115790777545,0.002550983762996763,0.16751269035532995,0.002739651645709946,0.003837443782102661
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,2_10,differential_rmse,22088,22088,22088,500,197,0.0028935579338571576,0.002274717686445763,0.1065989847715736,0.001905519586684715,0.004065327191461706
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,2_10,nadir_error,22088,22088,22088,500,197,0.006886936841069732,0.003641066505857136,0.2893401015228426,0.005627661413619953,0.008155570747928146
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,2_10,max_abs_rocof_error,22088,22088,22088,500,197,0.008974907520718362,0.009891099113101565,0.16243654822335024,0.007843793683809564,0.010086100106866632
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,SG_GFM,2_10,pair_rmse,332,332,332,332,131,0.027948417926219167,0.007169171814577063,0.12213740458015267,0.013377377995323333,0.04460316767442323
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,ALL,2_10,pair_rmse,500,500,500,500,197,0.009269350161466903,0.005357963583719892,0.08121827411167512,0.0040459209802490015,0.015437021146285496
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,2_10,spread_mae,500,500,500,500,197,0.02992451640149913,0.00815215990735202,0.233502538071066,0.004627492945456847,0.062330992521232
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,2_10,spread_mae,112,112,112,112,27,0.11580904104055227,0.0039050929435663034,0.1111111111111111,0.0017415393889671082,0.2968976386327895
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,spread_mae,474,474,474,474,180,0.01934303745754238,0.008890760607223797,0.16666666666666666,0.002012213753720938,0.04364654977254977
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,10_30,trajectory_rmse,23908,23908,23908,500,197,0.01396239676093683,0.0034897130100897725,0.1065989847715736,0.010229219614986674,0.01813580298524929
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,10_30,differential_rmse,23908,23908,23908,500,197,0.018110712573513238,0.0034458116381465252,0.015228426395939087,0.012046331659353345,0.024789492077134854
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,10_30,nadir_error,23908,23908,23908,500,197,0.006555656050805695,0.0022115781829749417,0.16751269035532995,0.004626617156453245,0.008677997539671762
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,10_30,max_abs_rocof_error,23908,23908,23908,500,197,0.007913760745915176,0.004049957264214754,0.10152284263959391,0.006012059230994425,0.009936436873900804
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,10_30,trajectory_rmse,5376,5376,5376,112,27,0.011929662087373859,0.0004509144900464762,0.4074074074074074,-0.0006183444355326571,0.03053860273651979
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,10_30,differential_rmse,5376,5376,5376,112,27,0.01929882175588218,0.0009387370528807928,0.037037037037037035,-0.0012419296396633697,0.0494961390096592
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,10_30,nadir_error,5376,5376,5376,112,27,0.007589451573598118,0.0005070056779206627,0.37037037037037035,-6.662184834659284e-05,0.01875118100171599
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,10_30,max_abs_rocof_error,5376,5376,5376,112,27,0.00208309614856913,0.0017862682385991018,0.14814814814814814,0.0005484243103464981,0.0037539208258638304
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,trajectory_rmse,22675,22675,22675,474,180,0.011516887030447485,0.0033193300162283907,0.11666666666666667,0.008096513049335532,0.015383941893373033
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,differential_rmse,22675,22675,22675,474,180,0.01588789834316009,0.0034319827318583657,0.011111111111111112,0.010312380705751596,0.02225036037681819
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,nadir_error,22675,22675,22675,474,180,0.004198597233787678,0.001966670840081027,0.17777777777777778,0.0028342846095424047,0.00563261230281556
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,max_abs_rocof_error,22675,22675,22675,474,180,0.009060459964632239,0.0045084727462381124,0.027777777777777776,0.0070951431965154315,0.011292271106002318
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,10_30,trajectory_rmse,1249,1249,1249,332,131,0.10191746064568295,0.015908675464469658,0.04580152671755725,0.061153117709218247,0.14393652209686755
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,10_30,differential_rmse,1249,1249,1249,332,131,0.09108466530951577,0.010504094277057334,0.030534351145038167,0.05298122562209689,0.12999502469284288
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,10_30,nadir_error,1249,1249,1249,332,131,0.04868176725430978,0.011981475725769996,0.15267175572519084,0.024296008307729208,0.07610547356429924
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,1,10_30,max_abs_rocof_error,1249,1249,1249,332,131,0.05081483346260072,0.002219308167695999,0.366412213740458,0.03169696126581866,0.07047476111849219
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,10_30,trajectory_rmse,22088,22088,22088,500,197,0.005200071807697667,0.003392723958039774,0.09137055837563451,0.0044456362988928196,0.006016641664182995
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,10_30,differential_rmse,22088,22088,22088,500,197,0.01206386848737281,0.003365174371966092,0.06091370558375635,0.007850933520555756,0.0166349874058989
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,10_30,nadir_error,22088,22088,22088,500,197,0.005059441467591323,0.0022232134739842086,0.15228426395939088,0.004027929409789862,0.006158402512789455
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,family,0,10_30,max_abs_rocof_error,22088,22088,22088,500,197,0.0024580896566369506,0.003755563546134078,0.19796954314720813,0.0018214413478931247,0.003061864728126216
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,SG_GFM,10_30,pair_rmse,332,332,332,332,131,0.10749895101472948,0.008906213845716715,0.06870229007633588,0.06441766052040832,0.15176715030355156
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,pair,ALL,10_30,pair_rmse,500,500,500,500,197,0.03496215362636717,0.006116112815183421,0.03553299492385787,0.023612511108472085,0.04755065676011764
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,10_30,spread_mae,500,500,500,500,197,0.10507470721041101,0.020534541737288237,0.18274111675126903,0.059771852404346015,0.1603556844801891
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,10_30,spread_mae,112,112,112,112,27,0.1966017891925991,0.004943093867041171,0.07407407407407407,-0.06251051053891671,0.559209220343523
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,spread_mae,474,474,474,474,180,0.08318263452243943,0.02212217658137282,0.1111111111111111,0.04848744157624807,0.11835538547334426
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,full,trajectory_rmse,8832,8832,8832,184,142,0.012660289761205994,0.0042684125313020675,0.04225352112676056,0.009270971423166411,0.016323808598316593
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,full,differential_rmse,8832,8832,8832,184,142,0.016862028231627888,0.004241744185270307,0.007042253521126761,0.011290606020285462,0.022929561991633346
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,full,nadir_error,8832,8832,8832,184,142,0.01615953814535269,0.016124295420013368,0.007042253521126761,0.015063176176207702,0.01727851792817981
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,full,max_abs_rocof_error,8832,8832,8832,184,142,0.03864615082194117,0.025279775080252052,0.1056338028169014,0.030826106221906523,0.04674827700591509
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,full,spread_mae,184,184,184,184,142,0.07588165749434647,0.024904694952970596,0.014084507042253521,0.043988319900620056,0.10651400755138855
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,0_2,trajectory_rmse,8832,8832,8832,184,142,0.006411013572332214,0.006595104866509044,0.0,0.0059832713045850985,0.006817232839184431
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,0_2,differential_rmse,8832,8832,8832,184,142,0.007798350452851358,0.007954745369248305,0.0,0.007616592738555557,0.007972778297186676
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,0_2,nadir_error,8832,8832,8832,184,142,0.012892253696537707,0.014277904527261853,0.13380281690140844,0.011169790311658927,0.014570567516435276
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,0_2,max_abs_rocof_error,8832,8832,8832,184,142,0.017854387958000224,0.013909100748304723,0.23943661971830985,0.007932055590751313,0.0280663827479038
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,0_2,spread_mae,184,184,184,184,142,0.040008851176942105,0.03677241353878086,0.0,0.037195636224440234,0.04291344549358901
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,2_10,trajectory_rmse,8832,8832,8832,184,142,0.004116132853339549,0.0031188501107233787,0.14788732394366197,0.002866463184346838,0.0054653227070824385
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,2_10,differential_rmse,8832,8832,8832,184,142,0.0034881250223639543,0.003634234076860844,0.08450704225352113,0.0017350536779041864,0.005519991170107609
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,2_10,nadir_error,8832,8832,8832,184,142,0.007830728382626514,0.008763589287534995,0.28169014084507044,0.00629626428818203,0.009307477015184288
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,2_10,max_abs_rocof_error,8832,8832,8832,184,142,0.010561586892624054,0.012984671116666586,0.11971830985915492,0.008809869373611397,0.012262888885876481
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,2_10,spread_mae,184,184,184,184,142,0.02406593612917032,0.01749392811369531,0.11267605633802817,0.0019058032307281184,0.053856857310109044
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,10_30,trajectory_rmse,8832,8832,8832,184,142,0.014268717212534787,0.003513061314961985,0.056338028169014086,0.00998231485229531,0.01894212037671772
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,10_30,differential_rmse,8832,8832,8832,184,142,0.019262037489403583,0.003467347236696885,0.014084507042253521,0.012246809649762965,0.026915152063944594
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,10_30,nadir_error,8832,8832,8832,184,142,0.004826725383489599,0.002013202203419458,0.19014084507042253,0.0031307141458209926,0.006698073384942399
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,10_30,max_abs_rocof_error,8832,8832,8832,184,142,0.01037495467450792,0.0045135569137831535,0.014084507042253521,0.007916480148368306,0.013037234054343582
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,line,10_30,spread_mae,184,184,184,184,142,0.10019522667215734,0.026082341757137327,0.14084507042253522,0.053546000406832085,0.14356227097928073
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,full,trajectory_rmse,5376,5376,5376,112,31,0.002272893767580562,0.0019827870565881566,0.0,0.0019296905127951915,0.0026272084462010264
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,full,differential_rmse,5376,5376,5376,112,31,0.001663709206936402,0.0016259700972022651,0.0,0.001480404310968858,0.0018462185634400138
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,full,nadir_error,5376,5376,5376,112,31,0.01085785439171784,0.008504973470634367,0.0,0.008903393260309315,0.013150425971380072
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,full,max_abs_rocof_error,5376,5376,5376,112,31,0.01083543946793412,0.02703933989190758,0.3225806451612903,-0.002810400987145497,0.023931395685061703
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,full,spread_mae,112,112,112,112,31,0.004912998390671199,0.00733485820315628,0.1935483870967742,0.0026768791749604013,0.006932393655149448
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,0_2,trajectory_rmse,5376,5376,5376,112,31,0.006033071553883405,0.005045525262740832,0.0,0.005067648524369972,0.007006172533421748
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,0_2,differential_rmse,5376,5376,5376,112,31,0.003991097756227471,0.003620645611098376,0.03225806451612903,0.0032316393734537507,0.00477849623927265
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,0_2,nadir_error,5376,5376,5376,112,31,0.010375909568596584,0.008135323897072845,0.0,0.008205668772902118,0.012903498218642746
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,0_2,max_abs_rocof_error,5376,5376,5376,112,31,0.010704609607480143,0.028953526453207066,0.3225806451612903,-0.0028746201785689483,0.02378860702007659
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,0_2,spread_mae,112,112,112,112,31,0.0034680151106375842,0.0010569810789897993,0.4838709677419355,-0.0023375148505209485,0.009740065469408726
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,2_10,trajectory_rmse,5376,5376,5376,112,31,0.0009937483598267411,0.0009590159772609316,0.16129032258064516,0.000656895762136767,0.0013267716299305034
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,2_10,differential_rmse,5376,5376,5376,112,31,0.0008178960947134033,0.0009097779351097947,0.0967741935483871,0.0006028599765327672,0.0010312832258036685
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,2_10,nadir_error,5376,5376,5376,112,31,-0.0014425466216463634,-0.0016038106726531016,0.8064516129032258,-0.0019693737025178247,-0.0009359102293789969
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,2_10,max_abs_rocof_error,5376,5376,5376,112,31,0.00564624960004823,0.0068174974860516985,0.0967741935483871,0.004276958157152231,0.006897614609106552
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,2_10,spread_mae,112,112,112,112,31,-0.003034535692406485,-0.0040930805941141665,0.7419354838709677,-0.0050367649419223335,-0.0012014474409023207
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,10_30,trajectory_rmse,5376,5376,5376,112,31,0.0025161971649584358,0.0019711207931012217,0.0,0.002041299197600355,0.002999648102440334
E4_UGCN,G0_BALANCED,validation,ALL_1000,NPCC140,event,fault,10_30,differential_rmse,5376,5376,5376,112,31,0.0022779215162350426,0.0022435905482589913,0.0,0.0020255791402961675,0.002532865194804659
